id,aspect_ratio,energy,orientation,overhang,status,wwr,glass_id,request_id,slave_id
217383,3,126,90,23,completed,0.5,107,10,26
217384,3,124,90,34,completed,0.5,107,10,26
217385,3,121,90,45,completed,0.5,107,10,26
217386,3,109,90,1,completed,0.5,104,10,26
217387,3,109,90,12,completed,0.5,104,10,26
217388,3,108,90,23,completed,0.5,104,10,26
217389,3,107,90,34,completed,0.5,104,10,26
217390,3,106,90,45,completed,0.5,104,10,26
217391,3,121,90,1,completed,0.5,103,10,26
217392,3,120,90,12,completed,0.5,103,10,26
217393,3,118,90,23,completed,0.5,103,10,26
217394,3,117,90,34,completed,0.5,103,10,26
217395,3,115,90,45,completed,0.5,103,10,26
217396,3,127,90,1,completed,0.5,105,10,26
217397,3,125,90,12,completed,0.5,105,10,26
217398,3,123,90,23,completed,0.5,105,10,26
217399,3,121,90,34,completed,0.5,105,10,26
217400,3,120,90,45,completed,0.5,105,10,26
217401,4,110,90,1,completed,0.5,108,10,26
217402,4,109,90,12,completed,0.5,108,10,26
217403,4,109,90,23,completed,0.5,108,10,26
217404,4,108,90,34,completed,0.5,108,10,26
217405,4,107,90,45,completed,0.5,108,10,26
217406,4,109,90,1,completed,0.5,106,10,26
217407,4,108,90,12,completed,0.5,106,10,26
217408,4,108,90,23,completed,0.5,106,10,26
217409,4,107,90,34,completed,0.5,106,10,26
217410,4,106,90,45,completed,0.5,106,10,26
217411,4,132,90,1,completed,0.5,107,10,26
217412,4,130,90,12,completed,0.5,107,10,26
217413,4,128,90,23,completed,0.5,107,10,26
217414,4,126,90,34,completed,0.5,107,10,26
217415,4,124,90,45,completed,0.5,107,10,26
217416,4,110,90,1,completed,0.5,104,10,26
217417,4,110,90,12,completed,0.5,104,10,26
217418,4,109,90,23,completed,0.5,104,10,26
217419,4,108,90,34,completed,0.5,104,10,26
217420,4,107,90,45,completed,0.5,104,10,26
217421,4,123,90,1,completed,0.5,103,10,26
217422,4,122,90,12,completed,0.5,103,10,26
217423,4,120,90,23,completed,0.5,103,10,26
217424,4,118,90,34,completed,0.5,103,10,26
217425,4,117,90,45,completed,0.5,103,10,26
217426,4,129,90,1,completed,0.5,105,10,26
217427,4,128,90,12,completed,0.5,105,10,26
217428,4,126,90,23,completed,0.5,105,10,26
217429,4,124,90,34,completed,0.5,105,10,26
217430,4,122,90,45,completed,0.5,105,10,27
217431,5,111,90,1,completed,0.5,108,10,27
217432,5,110,90,12,completed,0.5,108,10,27
217433,5,110,90,23,completed,0.5,108,10,27
217434,5,109,90,34,completed,0.5,108,10,27
217435,5,108,90,45,completed,0.5,108,10,27
217436,5,110,90,1,completed,0.5,106,10,27
217437,5,109,90,12,completed,0.5,106,10,27
217438,5,109,90,23,completed,0.5,106,10,27
217439,5,108,90,34,completed,0.5,106,10,27
217440,5,107,90,45,completed,0.5,106,10,27
217441,5,135,90,1,completed,0.5,107,10,27
217442,5,133,90,12,completed,0.5,107,10,27
217443,5,131,90,23,completed,0.5,107,10,27
217444,5,129,90,34,completed,0.5,107,10,27
217445,5,126,90,45,completed,0.5,107,10,27
217446,5,111,90,1,completed,0.5,104,10,27
217447,5,111,90,12,completed,0.5,104,10,27
217448,5,110,90,23,completed,0.5,104,10,27
217449,5,109,90,34,completed,0.5,104,10,27
217450,5,108,90,45,completed,0.5,104,10,27
217451,5,125,90,1,completed,0.5,103,10,27
217452,5,124,90,12,completed,0.5,103,10,27
217453,5,122,90,23,completed,0.5,103,10,27
217454,5,120,90,34,completed,0.5,103,10,27
217455,5,118,90,45,completed,0.5,103,10,27
217456,5,132,90,1,completed,0.5,105,10,27
217457,5,130,90,12,completed,0.5,105,10,27
217458,5,128,90,23,completed,0.5,105,10,27
217459,5,126,90,34,completed,0.5,105,10,27
217460,5,124,90,45,completed,0.5,105,10,27
217461,1,109,90,1,completed,0.6,108,10,27
217462,1,108,90,12,completed,0.6,108,10,27
217463,1,107,90,23,completed,0.6,108,10,27
217464,1,106,90,34,completed,0.6,108,10,27
217465,1,105,90,45,completed,0.6,108,10,27
217466,1,107,90,1,completed,0.6,106,10,27
217467,1,107,90,12,completed,0.6,106,10,27
217468,1,106,90,23,completed,0.6,106,10,27
217469,1,105,90,34,completed,0.6,106,10,27
217470,1,105,90,45,completed,0.6,106,10,27
217471,1,127,90,1,completed,0.6,107,10,27
217472,1,126,90,12,completed,0.6,107,10,27
217473,1,124,90,23,completed,0.6,107,10,27
217474,1,123,90,34,completed,0.6,107,10,27
217475,1,119,90,45,completed,0.6,107,10,27
217476,1,109,90,1,completed,0.6,104,10,27
217477,1,108,90,12,completed,0.6,104,10,27
217478,1,107,90,23,completed,0.6,104,10,27
217479,1,106,90,34,completed,0.6,104,10,27
217480,1,105,90,45,completed,0.6,104,10,27
217481,1,120,90,1,completed,0.6,103,10,27
217482,1,119,90,12,completed,0.6,103,10,27
217483,1,117,90,23,completed,0.6,103,10,27
217484,1,116,90,34,completed,0.6,103,10,27
217485,1,114,90,45,completed,0.6,103,10,27
217486,1,125,90,1,completed,0.6,105,10,27
217487,1,124,90,12,completed,0.6,105,10,27
217488,1,122,90,23,completed,0.6,105,10,27
217489,1,121,90,34,completed,0.6,105,10,27
217490,1,117,90,45,completed,0.6,105,10,27
217491,2,109,90,1,completed,0.6,108,10,27
217492,2,109,90,12,completed,0.6,108,10,27
217493,2,108,90,23,completed,0.6,108,10,27
217494,2,107,90,34,completed,0.6,108,10,27
217495,2,106,90,45,completed,0.6,108,10,27
217496,2,108,90,1,completed,0.6,106,10,27
217497,2,107,90,12,completed,0.6,106,10,27
217498,2,107,90,23,completed,0.6,106,10,27
217499,2,106,90,34,completed,0.6,106,10,27
217500,2,105,90,45,completed,0.6,106,10,27
217501,2,130,90,1,completed,0.6,107,10,27
217502,2,128,90,12,completed,0.6,107,10,27
217503,2,126,90,23,completed,0.6,107,10,27
217504,2,124,90,34,completed,0.6,107,10,27
217505,2,122,90,45,completed,0.6,107,10,27
217506,2,110,90,1,completed,0.6,104,10,27
217507,2,109,90,12,completed,0.6,104,10,27
217508,2,108,90,23,completed,0.6,104,10,27
217509,2,107,90,34,completed,0.6,104,10,27
217510,2,106,90,45,completed,0.6,104,10,27
217511,2,122,90,1,completed,0.6,103,10,27
217512,2,120,90,12,completed,0.6,103,10,27
217513,2,119,90,23,completed,0.6,103,10,27
217514,2,117,90,34,completed,0.6,103,10,27
217515,2,115,90,45,completed,0.6,103,10,27
217516,2,127,90,1,completed,0.6,105,10,27
217517,2,126,90,12,completed,0.6,105,10,27
217518,2,124,90,23,completed,0.6,105,10,27
217519,2,122,90,34,completed,0.6,105,10,27
217520,2,120,90,45,completed,0.6,105,10,27
217521,3,110,90,1,completed,0.6,108,10,27
217522,3,110,90,12,completed,0.6,108,10,27
217523,3,109,90,23,completed,0.6,108,10,27
217524,3,108,90,34,completed,0.6,108,10,27
217525,3,107,90,45,completed,0.6,108,10,27
217526,3,109,90,1,completed,0.6,106,10,27
217527,3,108,90,12,completed,0.6,106,10,27
217528,3,107,90,23,completed,0.6,106,10,27
217529,3,107,90,34,completed,0.6,106,10,27
217530,3,106,90,45,completed,0.6,106,10,27
217531,3,133,90,1,completed,0.6,107,10,27
217532,3,131,90,12,completed,0.6,107,10,27
217533,3,129,90,23,completed,0.6,107,10,27
217534,3,127,90,34,completed,0.6,107,10,27
217535,3,125,90,45,completed,0.6,107,10,27
217536,3,111,90,1,completed,0.6,104,10,27
217537,3,110,90,12,completed,0.6,104,10,27
217538,3,109,90,23,completed,0.6,104,10,27
217539,3,108,90,34,completed,0.6,104,10,27
217540,3,107,90,45,completed,0.6,104,10,27
217541,3,125,90,1,completed,0.6,103,10,27
217542,3,123,90,12,completed,0.6,103,10,27
217543,3,121,90,23,completed,0.6,103,10,27
217544,3,119,90,34,completed,0.6,103,10,27
217545,3,117,90,45,completed,0.6,103,10,27
217546,3,131,90,1,completed,0.6,105,10,27
217547,3,129,90,12,completed,0.6,105,10,27
217548,3,127,90,23,completed,0.6,105,10,27
217549,3,125,90,34,completed,0.6,105,10,27
217550,3,123,90,45,completed,0.6,105,10,28
217551,4,112,90,1,completed,0.6,108,10,28
217552,4,111,90,12,completed,0.6,108,10,28
217553,4,110,90,23,completed,0.6,108,10,28
217554,4,109,90,34,completed,0.6,108,10,28
217555,4,108,90,45,completed,0.6,108,10,28
217556,4,110,90,1,completed,0.6,106,10,28
217557,4,109,90,12,completed,0.6,106,10,28
217558,4,109,90,23,completed,0.6,106,10,28
217559,4,108,90,34,completed,0.6,106,10,28
217560,4,107,90,45,completed,0.6,106,10,28
217561,4,136,90,1,completed,0.6,107,10,28
217562,4,135,90,12,completed,0.6,107,10,28
217563,4,132,90,23,completed,0.6,107,10,28
217564,4,130,90,34,completed,0.6,107,10,28
217565,4,128,90,45,completed,0.6,107,10,28
217566,4,112,90,1,completed,0.6,104,10,28
217567,4,111,90,12,completed,0.6,104,10,28
217568,4,110,90,23,completed,0.6,104,10,28
217569,4,109,90,34,completed,0.6,104,10,28
217570,4,108,90,45,completed,0.6,104,10,28
217571,4,126,90,1,completed,0.6,103,10,28
217572,4,125,90,12,completed,0.6,103,10,28
217573,4,123,90,23,completed,0.6,103,10,28
217574,4,121,90,34,completed,0.6,103,10,28
217575,4,119,90,45,completed,0.6,103,10,28
217576,4,134,90,1,completed,0.6,105,10,28
217577,4,132,90,12,completed,0.6,105,10,28
217578,4,130,90,23,completed,0.6,105,10,28
217579,4,128,90,34,completed,0.6,105,10,28
217580,4,125,90,45,completed,0.6,105,10,28
217581,5,113,90,1,completed,0.6,108,10,28
217582,5,112,90,12,completed,0.6,108,10,28
217583,5,111,90,23,completed,0.6,108,10,28
217584,5,110,90,34,completed,0.6,108,10,28
217585,5,109,90,45,completed,0.6,108,10,28
217586,5,111,90,1,completed,0.6,106,10,28
217587,5,110,90,12,completed,0.6,106,10,28
217588,5,110,90,23,completed,0.6,106,10,28
217589,5,109,90,34,completed,0.6,106,10,28
217590,5,108,90,45,completed,0.6,106,10,28
217591,5,140,90,1,completed,0.6,107,10,28
217592,5,138,90,12,completed,0.6,107,10,28
217593,5,135,90,23,completed,0.6,107,10,28
217594,5,133,90,34,completed,0.6,107,10,28
217595,5,130,90,45,completed,0.6,107,10,28
217596,5,113,90,1,completed,0.6,104,10,28
217597,5,112,90,12,completed,0.6,104,10,28
217598,5,111,90,23,completed,0.6,104,10,28
217599,5,110,90,34,completed,0.6,104,10,28
217600,5,109,90,45,completed,0.6,104,10,28
217601,5,129,90,1,completed,0.6,103,10,28
217602,5,127,90,12,completed,0.6,103,10,28
217603,5,125,90,23,completed,0.6,103,10,28
217604,5,123,90,34,completed,0.6,103,10,28
217605,5,121,90,45,completed,0.6,103,10,28
217606,5,136,90,1,completed,0.6,105,10,28
217607,5,135,90,12,completed,0.6,105,10,28
217608,5,133,90,23,completed,0.6,105,10,28
217609,5,130,90,34,completed,0.6,105,10,28
217610,5,128,90,45,completed,0.6,105,10,28
217611,1,110,90,1,completed,0.7,108,10,28
217612,1,109,90,12,completed,0.7,108,10,28
217613,1,108,90,23,completed,0.7,108,10,28
217614,1,107,90,34,completed,0.7,108,10,28
217615,1,106,90,45,completed,0.7,108,10,28
217616,1,108,90,1,completed,0.7,106,10,28
217617,1,108,90,12,completed,0.7,106,10,28
217618,1,107,90,23,completed,0.7,106,10,28
217619,1,106,90,34,completed,0.7,106,10,28
217620,1,105,90,45,completed,0.7,106,10,28
217621,1,131,90,1,completed,0.7,107,10,28
217622,1,129,90,12,completed,0.7,107,10,28
217623,1,128,90,23,completed,0.7,107,10,28
217624,1,126,90,34,completed,0.7,107,10,28
217625,1,122,90,45,completed,0.7,107,10,28
217626,1,110,90,1,completed,0.7,104,10,28
217627,1,109,90,12,completed,0.7,104,10,28
217628,1,108,90,23,completed,0.7,104,10,28
217629,1,107,90,34,completed,0.7,104,10,28
217630,1,106,90,45,completed,0.7,104,10,28
217631,1,122,90,1,completed,0.7,103,10,28
217632,1,121,90,12,completed,0.7,103,10,28
217633,1,119,90,23,completed,0.7,103,10,28
217634,1,117,90,34,completed,0.7,103,10,28
217635,1,116,90,45,completed,0.7,103,10,28
217636,1,128,90,1,completed,0.7,105,10,28
217637,1,127,90,12,completed,0.7,105,10,28
217638,1,125,90,23,completed,0.7,105,10,28
217639,1,123,90,34,completed,0.7,105,10,28
217640,1,120,90,45,completed,0.7,105,10,28
217641,2,111,90,1,completed,0.7,108,10,28
217642,2,110,90,12,completed,0.7,108,10,28
217643,2,109,90,23,completed,0.7,108,10,28
217644,2,108,90,34,completed,0.7,108,10,28
217645,2,107,90,45,completed,0.7,108,10,28
217646,2,109,90,1,completed,0.7,106,10,28
217647,2,108,90,12,completed,0.7,106,10,28
217648,2,108,90,23,completed,0.7,106,10,28
217649,2,107,90,34,completed,0.7,106,10,28
217650,2,106,90,45,completed,0.7,106,10,28
217651,2,133,90,1,completed,0.7,107,10,28
217652,2,131,90,12,completed,0.7,107,10,28
217653,2,129,90,23,completed,0.7,107,10,28
217654,2,127,90,34,completed,0.7,107,10,28
217655,2,125,90,45,completed,0.7,107,10,28
217656,2,111,90,1,completed,0.7,104,10,28
217657,2,110,90,12,completed,0.7,104,10,28
217658,2,109,90,23,completed,0.7,104,10,28
217659,2,108,90,34,completed,0.7,104,10,28
217660,2,107,90,45,completed,0.7,104,10,28
217661,2,124,90,1,completed,0.7,103,10,28
217662,2,122,90,12,completed,0.7,103,10,28
217663,2,121,90,23,completed,0.7,103,10,28
217664,2,119,90,34,completed,0.7,103,10,28
217665,2,117,90,45,completed,0.7,103,10,28
217666,2,130,90,1,completed,0.7,105,10,28
217667,2,129,90,12,completed,0.7,105,10,28
217668,2,127,90,23,completed,0.7,105,10,28
217669,2,125,90,34,completed,0.7,105,10,28
217670,2,123,90,45,completed,0.7,105,10,29
217671,3,112,90,1,completed,0.7,108,10,29
217672,3,111,90,12,completed,0.7,108,10,29
217673,3,110,90,23,completed,0.7,108,10,29
217674,3,109,90,34,completed,0.7,108,10,29
217675,3,108,90,45,completed,0.7,108,10,29
217676,3,110,90,1,completed,0.7,106,10,29
217677,3,109,90,12,completed,0.7,106,10,29
217678,3,108,90,23,completed,0.7,106,10,29
217679,3,108,90,34,completed,0.7,106,10,29
217680,3,107,90,45,completed,0.7,106,10,29
217681,3,137,90,1,completed,0.7,107,10,29
217682,3,135,90,12,completed,0.7,107,10,29
217683,3,133,90,23,completed,0.7,107,10,29
217684,3,130,90,34,completed,0.7,107,10,29
217685,3,128,90,45,completed,0.7,107,10,29
217686,3,112,90,1,completed,0.7,104,10,29
217687,3,111,90,12,completed,0.7,104,10,29
217688,3,110,90,23,completed,0.7,104,10,29
217689,3,109,90,34,completed,0.7,104,10,29
217690,3,108,90,45,completed,0.7,104,10,29
217691,3,127,90,1,completed,0.7,103,10,29
217692,3,125,90,12,completed,0.7,103,10,29
217693,3,124,90,23,completed,0.7,103,10,29
217694,3,122,90,34,completed,0.7,103,10,29
217695,3,119,90,45,completed,0.7,103,10,29
217696,3,134,90,1,completed,0.7,105,10,29
217697,3,132,90,12,completed,0.7,105,10,29
217698,3,130,90,23,completed,0.7,105,10,29
217699,3,128,90,34,completed,0.7,105,10,29
217700,3,126,90,45,completed,0.7,105,10,29
217701,4,113,90,1,completed,0.7,108,10,29
217702,4,112,90,12,completed,0.7,108,10,29
217703,4,111,90,23,completed,0.7,108,10,29
217704,4,110,90,34,completed,0.7,108,10,29
217705,4,109,90,45,completed,0.7,108,10,29
217706,4,111,90,1,completed,0.7,106,10,29
217707,4,110,90,12,completed,0.7,106,10,29
217708,4,110,90,23,completed,0.7,106,10,29
217709,4,109,90,34,completed,0.7,106,10,29
217710,4,108,90,45,completed,0.7,106,10,29
217711,4,140,90,1,completed,0.7,107,10,29
217712,4,138,90,12,completed,0.7,107,10,29
217713,4,136,90,23,completed,0.7,107,10,29
217714,4,134,90,34,completed,0.7,107,10,29
217715,4,131,90,45,completed,0.7,107,10,29
217716,4,113,90,1,completed,0.7,104,10,29
217717,4,112,90,12,completed,0.7,104,10,29
217718,4,111,90,23,completed,0.7,104,10,29
217719,4,110,90,34,completed,0.7,104,10,29
217720,4,109,90,45,completed,0.7,104,10,29
217721,4,129,90,1,completed,0.7,103,10,29
217722,4,128,90,12,completed,0.7,103,10,29
217723,4,126,90,23,completed,0.7,103,10,29
217724,4,124,90,34,completed,0.7,103,10,29
217725,4,122,90,45,completed,0.7,103,10,29
217726,4,137,90,1,completed,0.7,105,10,29
217727,4,135,90,12,completed,0.7,105,10,29
217728,4,133,90,23,completed,0.7,105,10,29
217729,4,131,90,34,completed,0.7,105,10,29
217730,4,129,90,45,completed,0.7,105,10,29
217731,5,114,90,1,completed,0.7,108,10,29
217732,5,113,90,12,completed,0.7,108,10,29
217733,5,112,90,23,completed,0.7,108,10,29
217734,5,111,90,34,completed,0.7,108,10,29
217735,5,110,90,45,completed,0.7,108,10,29
217736,5,112,90,1,completed,0.7,106,10,29
217737,5,112,90,12,completed,0.7,106,10,29
217738,5,111,90,23,completed,0.7,106,10,29
217739,5,110,90,34,completed,0.7,106,10,29
217740,5,109,90,45,completed,0.7,106,10,29
217741,5,144,90,1,completed,0.7,107,10,29
217742,5,142,90,12,completed,0.7,107,10,29
217743,5,140,90,23,completed,0.7,107,10,29
217744,5,137,90,34,completed,0.7,107,10,29
217745,5,134,90,45,completed,0.7,107,10,29
217746,5,114,90,1,completed,0.7,104,10,29
217747,5,114,90,12,completed,0.7,104,10,29
217748,5,112,90,23,completed,0.7,104,10,29
217749,5,111,90,34,completed,0.7,104,10,29
217750,5,110,90,45,completed,0.7,104,10,29
217751,5,132,90,1,completed,0.7,103,10,29
217752,5,130,90,12,completed,0.7,103,10,29
217753,5,128,90,23,completed,0.7,103,10,29
217754,5,126,90,34,completed,0.7,103,10,29
217755,5,124,90,45,completed,0.7,103,10,29
217756,5,141,90,1,completed,0.7,105,10,29
217757,5,139,90,12,completed,0.7,105,10,29
217758,5,137,90,23,completed,0.7,105,10,29
217759,5,134,90,34,completed,0.7,105,10,29
217760,5,132,90,45,completed,0.7,105,10,29
217761,1,111,90,1,completed,0.8,108,10,29
217762,1,110,90,12,completed,0.8,108,10,29
217763,1,109,90,23,completed,0.8,108,10,29
217764,1,108,90,34,completed,0.8,108,10,29
217765,1,107,90,45,completed,0.8,108,10,29
217766,1,109,90,1,completed,0.8,106,10,29
217767,1,108,90,12,completed,0.8,106,10,29
217768,1,108,90,23,completed,0.8,106,10,29
217769,1,107,90,34,completed,0.8,106,10,29
217770,1,106,90,45,completed,0.8,106,10,29
217771,1,134,90,1,completed,0.8,107,10,29
217772,1,132,90,12,completed,0.8,107,10,29
217773,1,131,90,23,completed,0.8,107,10,29
217774,1,128,90,34,completed,0.8,107,10,29
217775,1,124,90,45,completed,0.8,107,10,29
217776,1,111,90,1,completed,0.8,104,10,29
217777,1,110,90,12,completed,0.8,104,10,29
217778,1,109,90,23,completed,0.8,104,10,29
217779,1,108,90,34,completed,0.8,104,10,29
217780,1,107,90,45,completed,0.8,104,10,29
217781,1,124,90,1,completed,0.8,103,10,29
217782,1,123,90,12,completed,0.8,103,10,29
217783,1,121,90,23,completed,0.8,103,10,29
217784,1,119,90,34,completed,0.8,103,10,29
217785,1,117,90,45,completed,0.8,103,10,29
217786,1,131,90,1,completed,0.8,105,10,29
217787,1,130,90,12,completed,0.8,105,10,29
217788,1,128,90,23,completed,0.8,105,10,29
217789,1,126,90,34,completed,0.8,105,10,29
217790,1,122,90,45,completed,0.8,105,10,30
217791,2,112,90,1,completed,0.8,108,10,30
217792,2,111,90,12,completed,0.8,108,10,30
217793,2,110,90,23,completed,0.8,108,10,30
217794,2,109,90,34,completed,0.8,108,10,30
217795,2,108,90,45,completed,0.8,108,10,30
217796,2,110,90,1,completed,0.8,106,10,30
217797,2,109,90,12,completed,0.8,106,10,30
217798,2,108,90,23,completed,0.8,106,10,30
217799,2,108,90,34,completed,0.8,106,10,30
217800,2,107,90,45,completed,0.8,106,10,30
217801,2,136,90,1,completed,0.8,107,10,30
217802,2,134,90,12,completed,0.8,107,10,30
217803,2,132,90,23,completed,0.8,107,10,30
217804,2,130,90,34,completed,0.8,107,10,30
217805,2,128,90,45,completed,0.8,107,10,30
217806,2,112,90,1,completed,0.8,104,10,30
217807,2,111,90,12,completed,0.8,104,10,30
217808,2,110,90,23,completed,0.8,104,10,30
217809,2,109,90,34,completed,0.8,104,10,30
217810,2,108,90,45,completed,0.8,104,10,30
217811,2,126,90,1,completed,0.8,103,10,30
217812,2,125,90,12,completed,0.8,103,10,30
217813,2,123,90,23,completed,0.8,103,10,30
217814,2,121,90,34,completed,0.8,103,10,30
217815,2,119,90,45,completed,0.8,103,10,30
217816,2,133,90,1,completed,0.8,105,10,30
217817,2,131,90,12,completed,0.8,105,10,30
217818,2,130,90,23,completed,0.8,105,10,30
217819,2,128,90,34,completed,0.8,105,10,30
217820,2,125,90,45,completed,0.8,105,10,30
217821,3,113,90,1,completed,0.8,108,10,30
217822,3,112,90,12,completed,0.8,108,10,30
217823,3,111,90,23,completed,0.8,108,10,30
217824,3,110,90,34,completed,0.8,108,10,30
217825,3,109,90,45,completed,0.8,108,10,30
217826,3,111,90,1,completed,0.8,106,10,30
217827,3,110,90,12,completed,0.8,106,10,30
217828,3,109,90,23,completed,0.8,106,10,30
217829,3,108,90,34,completed,0.8,106,10,30
217830,3,107,90,45,completed,0.8,106,10,30
217831,3,140,90,1,completed,0.8,107,10,30
217832,3,138,90,12,completed,0.8,107,10,30
217833,3,136,90,23,completed,0.8,107,10,30
217834,3,134,90,34,completed,0.8,107,10,30
217835,3,131,90,45,completed,0.8,107,10,30
217836,3,113,90,1,completed,0.8,104,10,30
217837,3,112,90,12,completed,0.8,104,10,30
217838,3,111,90,23,completed,0.8,104,10,30
217839,3,110,90,34,completed,0.8,104,10,30
217840,3,109,90,45,completed,0.8,104,10,30
217841,3,130,90,1,completed,0.8,103,10,30
217842,3,128,90,12,completed,0.8,103,10,30
217843,3,126,90,23,completed,0.8,103,10,30
217844,3,124,90,34,completed,0.8,103,10,30
217845,3,122,90,45,completed,0.8,103,10,30
217846,3,137,90,1,completed,0.8,105,10,30
217847,3,135,90,12,completed,0.8,105,10,30
217848,3,133,90,23,completed,0.8,105,10,30
217849,3,131,90,34,completed,0.8,105,10,30
217850,3,128,90,45,completed,0.8,105,10,30
217851,4,114,90,1,completed,0.8,108,10,30
217852,4,113,90,12,completed,0.8,108,10,30
217853,4,112,90,23,completed,0.8,108,10,30
217854,4,111,90,34,completed,0.8,108,10,30
217855,4,110,90,45,completed,0.8,108,10,30
217856,4,112,90,1,completed,0.8,106,10,30
217857,4,112,90,12,completed,0.8,106,10,30
217858,4,111,90,23,completed,0.8,106,10,30
217859,4,110,90,34,completed,0.8,106,10,30
217860,4,109,90,45,completed,0.8,106,10,30
217861,4,144,90,1,completed,0.8,107,10,30
217862,4,142,90,12,completed,0.8,107,10,30
217863,4,140,90,23,completed,0.8,107,10,30
217864,4,138,90,34,completed,0.8,107,10,30
217865,4,135,90,45,completed,0.8,107,10,30
217866,4,115,90,1,completed,0.8,104,10,30
217867,4,114,90,12,completed,0.8,104,10,30
217868,4,112,90,23,completed,0.8,104,10,30
217869,4,111,90,34,completed,0.8,104,10,30
217870,4,110,90,45,completed,0.8,104,10,30
217871,4,132,90,1,completed,0.8,103,10,30
217872,4,130,90,12,completed,0.8,103,10,30
217873,4,129,90,23,completed,0.8,103,10,30
217874,4,126,90,34,completed,0.8,103,10,30
217875,4,124,90,45,completed,0.8,103,10,30
217876,4,141,90,1,completed,0.8,105,10,30
217877,4,139,90,12,completed,0.8,105,10,30
217878,4,137,90,23,completed,0.8,105,10,30
217879,4,135,90,34,completed,0.8,105,10,30
217880,4,132,90,45,completed,0.8,105,10,30
217881,5,116,90,1,completed,0.8,108,10,30
217882,5,115,90,12,completed,0.8,108,10,30
217883,5,114,90,23,completed,0.8,108,10,30
217884,5,113,90,34,completed,0.8,108,10,30
217885,5,111,90,45,completed,0.8,108,10,30
217886,5,114,90,1,completed,0.8,106,10,30
217887,5,113,90,12,completed,0.8,106,10,30
217888,5,112,90,23,completed,0.8,106,10,30
217889,5,111,90,34,completed,0.8,106,10,30
217890,5,110,90,45,completed,0.8,106,10,30
217891,5,148,90,1,completed,0.8,107,10,30
217892,5,146,90,12,completed,0.8,107,10,30
217893,5,144,90,23,completed,0.8,107,10,30
217894,5,141,90,34,completed,0.8,107,10,30
217895,5,138,90,45,completed,0.8,107,10,30
217896,5,116,90,1,completed,0.8,104,10,30
217897,5,115,90,12,completed,0.8,104,10,30
217898,5,114,90,23,completed,0.8,104,10,30
217899,5,113,90,34,completed,0.8,104,10,30
217900,5,111,90,45,completed,0.8,104,10,30
217901,5,134,90,1,completed,0.8,103,10,30
217902,5,133,90,12,completed,0.8,103,10,30
217903,5,131,90,23,completed,0.8,103,10,30
217904,5,129,90,34,completed,0.8,103,10,30
217905,5,126,90,45,completed,0.8,103,10,30
217906,5,144,90,1,completed,0.8,105,10,30
217907,5,142,90,12,completed,0.8,105,10,30
217908,5,140,90,23,completed,0.8,105,10,30
217909,5,138,90,34,completed,0.8,105,10,30
217910,5,135,90,45,completed,0.8,105,10,31
217911,1,102,135,1,completed,0.1,108,10,31
217912,1,102,135,12,completed,0.1,108,10,31
217913,1,102,135,23,completed,0.1,108,10,31
217914,1,102,135,34,completed,0.1,108,10,31
217915,1,102,135,45,completed,0.1,108,10,31
217916,1,102,135,1,completed,0.1,106,10,31
217917,1,102,135,12,completed,0.1,106,10,31
217918,1,102,135,23,completed,0.1,106,10,31
217919,1,102,135,34,completed,0.1,106,10,31
217920,1,101,135,45,completed,0.1,106,10,31
217921,1,107,135,1,completed,0.1,107,10,31
217922,1,106,135,12,completed,0.1,107,10,31
217923,1,106,135,23,completed,0.1,107,10,31
217924,1,105,135,34,completed,0.1,107,10,31
217925,1,105,135,45,completed,0.1,107,10,31
217926,1,102,135,1,completed,0.1,104,10,31
217927,1,102,135,12,completed,0.1,104,10,31
217928,1,102,135,23,completed,0.1,104,10,31
217929,1,102,135,34,completed,0.1,104,10,31
217930,1,102,135,45,completed,0.1,104,10,31
217931,1,105,135,1,completed,0.1,103,10,31
217932,1,105,135,12,completed,0.1,103,10,31
217933,1,104,135,23,completed,0.1,103,10,31
217934,1,104,135,34,completed,0.1,103,10,31
217935,1,103,135,45,completed,0.1,103,10,31
217936,1,106,135,1,completed,0.1,105,10,31
217937,1,106,135,12,completed,0.1,105,10,31
217938,1,105,135,23,completed,0.1,105,10,31
217939,1,105,135,34,completed,0.1,105,10,31
217940,1,104,135,45,completed,0.1,105,10,31
217941,2,103,135,1,completed,0.1,108,10,31
217942,2,103,135,12,completed,0.1,108,10,31
217943,2,102,135,23,completed,0.1,108,10,31
217944,2,102,135,34,completed,0.1,108,10,31
217945,2,102,135,45,completed,0.1,108,10,31
217946,2,102,135,1,completed,0.1,106,10,31
217947,2,102,135,12,completed,0.1,106,10,31
217948,2,102,135,23,completed,0.1,106,10,31
217949,2,102,135,34,completed,0.1,106,10,31
217950,2,102,135,45,completed,0.1,106,10,31
217951,2,108,135,1,completed,0.1,107,10,31
217952,2,107,135,12,completed,0.1,107,10,31
217953,2,106,135,23,completed,0.1,107,10,31
217954,2,106,135,34,completed,0.1,107,10,31
217955,2,105,135,45,completed,0.1,107,10,31
217956,2,103,135,1,completed,0.1,104,10,31
217957,2,103,135,12,completed,0.1,104,10,31
217958,2,102,135,23,completed,0.1,104,10,31
217959,2,102,135,34,completed,0.1,104,10,31
217960,2,102,135,45,completed,0.1,104,10,31
217961,2,106,135,1,completed,0.1,103,10,31
217962,2,105,135,12,completed,0.1,103,10,31
217963,2,105,135,23,completed,0.1,103,10,31
